User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
3434,77.890760152346,96.05558231495023,8837.110811723598,4.562336668570721,Highly Active,1
2996,78.66697115026865,,561.5418221773801,9.105679159032068,Highly_Active,10
3395,74.83354421840725,96.62598127916202,7067.003278017715,6.493064600599537,Seddentary,6
1189,75.61659726120179,98.12487095977522,19920.297874705302,7.83915151709163,Highly_Active,2
1504,61.81523203909073,98.10458504922313,4267.639661994484,8.043207347808309,Actve,6
2214,80.38266573890701,97.3555500283421,3764.560741430886,9.49329466095907,Highly_Active,3
2531,47.44147177815433,97.50015603022784,5443.936885109683,7.371660891837129,Sedentary,10
4440,101.96755901731503,98.01097967035976,8899.919990137827,5.192212114369923,Sedentary,9
4480,100.69558924625584,100.0,3111.293407043781,8.018685753148164,Sedentary,5
1823,70.06152250264543,97.28198046992301,0.9101380609604087,2.494171838826327,Actve,5
1928,90.77627549939065,97.7189006327435,4881.2772213390135,5.138989345984803,Highly Active,9
1933,70.59946327054512,95.40874131990871,3804.383789727729,5.629136377135411,Highly_Active,8
2140,75.14715042407185,98.94088588464217,5325.532667933436,3.344416744855435,Highly Active,6
1133,64.78596916575883,97.87339991876533,8794.536962787837,9.026062422571785,Highly Active,6
,87.29658052127309,96.9395237445491,2332.5749189716717,8.49363504776281,Highly_Active,6
4627,66.28066565213382,95.64218412681261,4926.055776278727,7.176513236614029,Sedentary,9
1684,86.77732286924598,98.69694540497397,2045.4745128221166,7.969569421823638,Seddentary,2
3719,74.36934348053535,95.8179242408521,4304.838569321792,ERROR,Actve,2
3220,74.74130567533506,,2956.9164583365155,7.7958900165978235,Sedentary,10
2852,52.630165732074,100.0,3223.604100614031,8.3936112694395,Seddentary,2
1814,75.89778045891494,100.0,6061.8629108092955,4.330744624320489,Actve,3
2172,57.81238290483277,98.06042618145298,8189.502323965967,7.873070294402334,Sedentary,10
1079,75.92391662375533,99.24843014907431,89.1750913591897,8.193792563859265,Active,5
3933,104.09652394855034,96.60997878270638,14648.608919471335,ERROR,Active,1
4284,54.1566963132441,95.37238000478096,3171.5895868119123,6.153343909393612,Active,7
1202,72.79641862441987,98.26566524769389,7222.113835156371,5.337074359047376,Actve,7
3811,65.46753388799786,96.79922123517579,913.8902112597592,6.96670922663818,Active,6
2252,59.395225533820124,95.25613934056544,5931.534353421707,7.086230289741136,Highly Active,4
2699,63.13137783903935,94.57959665053447,7942.423064061573,6.79372014104919,Active,5
2250,97.06234309046911,97.40009226850412,1199.1565830208474,5.350370575591903,Actve,2
2682,101.04729005762947,99.98624046520334,17025.254030566462,8.557677588814162,Highly_Active,4
2555,59.304825978656766,97.68642645574515,9916.305353847543,5.627270096923265,Active,5
4512,81.01363821932866,97.59212016428306,5343.7793006926595,7.328971010448177,Active,5
4473,61.21510029665628,97.89456834096434,1271.2074166032414,7.682741059267713,Sedentary,7
3094,64.82514420913905,96.08906711781005,14046.011571431043,3.9327004706395616,Seddentary,1
2256,44.26152420698209,97.1202399052169,497.6603116565353,7.002330412546605,Seddentary,9
4376,106.97742701698543,100.0,856.5305253842371,8.380401536332485,Highly Active,2
2549,91.4747785043054,100.0,8385.337618589665,6.4787746703383275,Seddentary,1
2166,65.22472614262755,100.0,2049.902190627952,7.848475966970459,Highly_Active,7
3090,79.27258951779734,99.54022926898121,4304.466511313563,5.482917895801893,Seddentary,8
4584,69.00027509987584,100.0,5419.136056662571,8.081319090021289,Seddentary,6
2396,89.1892821155382,95.8235282632391,4290.449786585761,4.794484668106934,Highly_Active,2
4637,69.88115969518061,100.0,613.3597790976218,6.467199407669715,Active,4
4957,72.07838038200127,93.88663707040081,9361.847775265142,8.352362804890587,Seddentary,8
4330,65.06920166713908,97.35012732352718,1920.9677288150065,ERROR,Active,10
3703,84.05839518542416,91.06216717486544,9390.095073654813,4.550439370733248,Active,4
1470,108.13992531696098,99.50461690795541,14032.457542251948,6.178950520626781,Highly_Active,4
4018,70.73611418144297,95.66574567291107,5380.736967481696,5.600770050014482,Seddentary,1
2035,70.56405193693796,95.88030915466754,8578.197148455278,8.269593572921812,Active,2
2353,74.62289103681204,100.0,263.4608548925266,6.388256745803804,Seddentary,10
3783,78.90313490938192,97.51185944757827,262.08238486935034,6.722434538465046,Sedentary,3
3831,70.51534342386037,99.27626817334635,1537.2188211521513,7.222767114204241,Sedentary,10
1967,,97.06774499488826,3106.3492658948303,4.679219565162775,Seddentary,6
1357,76.23786211993688,96.10052548107892,1412.9615345546104,6.9484728863535405,Highly Active,5
3593,48.73397121656585,99.78661547795322,7054.243565327252,4.984746374304672,Active,3
4479,66.78898585856577,98.3426711980416,2269.334402812574,5.765347969695726,Seddentary,3
1667,44.98510252251859,98.42745897111936,13084.310846503342,5.834798882435956,Active,3
1372,67.60992242041988,96.80913134356753,5756.476358677976,7.226013414569115,Seddentary,10
2031,60.77609762087931,97.6728048246238,3324.601430150743,5.310709403318606,Highly Active,8
2145,84.4047249719525,96.80484793145277,15649.600675654603,5.7882140402540845,Active,10
2371,63.97178432396199,99.51925659300944,12336.616989476073,6.986047731587048,Actve,9
3723,69.51731045578843,98.0629330826826,12004.955926938163,8.577957187165728,Sedentary,10
1089,42.782247655114,99.24536360181666,9122.717826922913,7.156416791066392,Actve,1
4719,,97.36422460671665,6667.3133788022915,8.195903067729848,Seddentary,1
3745,58.70400170097572,100.0,3199.0413387701396,,Highly Active,5
4387,67.75993692087032,97.86922553138047,3844.5452533105276,8.652775718371437,Highly Active,5
4249,86.67145447722284,98.70931232260105,7291.469771662477,5.213976109482897,Seddentary,3
1539,86.72764969865358,99.16227510856196,1328.565089340462,5.586819412609658,Active,9
3779,58.33787064366684,96.32843232363611,12314.285201848093,ERROR,Highly Active,9
1868,82.9041932855148,97.30734603518141,19540.4282715002,6.755467820898444,Sedentary,7
1040,57.7690705768605,99.13608553893008,721.8968905901963,5.375231299628373,Highly_Active,8
1739,78.4846506729348,94.92450976359893,158.98154353937042,5.582375538224102,Actve,7
4775,63.23614221044093,,1077.7729686569674,4.425244313029745,Sedentary,2
2946,59.77331195578043,95.1905774009189,9986.974386155909,6.52190681407775,nan,4
3549,75.52873136097678,95.01816940353142,798.6630734871653,5.9960245450347305,Highly Active,3
4006,64.14727953477306,95.79928160237645,3259.288011366338,7.504167642019981,Active,4
4216,105.27870486917281,98.93642421510634,456.4275297028453,9.078430833474878,Actve,8
2224,65.73335075829358,100.0,3966.3069118561652,4.619182511449937,Highly Active,9
1928,57.12065270032388,95.4558945858398,6481.8967062252195,7.393930493819874,Highly Active,7
3036,61.51712741838567,98.1343809141419,6931.62579769411,4.200147315453381,Seddentary,9
4795,74.7392890061754,99.97081871481984,5121.984198830214,7.152187904145045,Sedentary,2
,76.67976484782183,99.02549770735587,19476.540368485566,4.739920974187413,Actve,1
3779,79.64282624348094,96.64152579751828,5302.105639319224,4.480088498295709,Highly_Active,4
3799,88.67263480327796,99.3740179831582,13724.794447697683,10.325868545111135,Active,4
1924,49.93643348723427,96.97114556532392,34758.70824993356,9.721910550415688,Seddentary,10
3956,89.35743660333603,97.72263810864536,1827.2391693701138,5.43804209194807,Active,10
2581,61.29144804005956,96.2206226499218,2160.2945217985375,9.353211246916203,Sedentary,9
4618,81.02479385579456,100.0,5165.10148792336,6.440656803094602,Highly_Active,1
4324,100.81656144904801,98.58912424097791,1409.489338627863,4.443695277111002,Sedentary,4
1389,63.02606687641309,97.41665029372027,5812.799517311471,7.474122312382141,Actve,2
2617,62.4048413073572,98.65914719633862,8072.733967759214,7.9238688026546775,Actve,4
3930,59.635760758561474,98.18293140516957,436.08892360887376,7.628648856981117,Active,7
1255,69.93018112071178,98.61673839978563,8006.620179032009,3.9652373225025044,Actve,2
1708,93.98067961479008,99.54480976020257,1216.0322812594527,4.7852779996102095,Actve,6
2838,58.285446230527015,98.63053574068624,2489.913997044911,7.905588176397565,Highly_Active,2
2944,67.59369912207652,96.36045067816951,9397.545386083453,4.771655830074681,Seddentary,3
3497,89.63608417163161,94.52481248813257,1250.454454852229,8.027391366455774,Highly_Active,5
1009,84.35926976814898,99.52062220234679,5310.269752707371,5.955704214253272,Sedentary,
3871,67.50426492501441,96.876947590072,6227.120838962754,4.033165422310669,Highly_Active,4
1797,71.83620884553783,100.0,1256.8838484690325,4.521544739810217,Highly Active,9
4313,88.73779587471124,95.05944529889474,2248.975507120597,7.181134741561474,Active,6
4322,98.7264555444222,96.15013287229104,6528.077708411733,7.252789744671223,Active,2
1876,100.51518615805087,97.75351066452122,4328.856451890491,8.842770689574943,Actve,9
2028,95.69702329781869,,7551.283342922159,6.529973650426242,Seddentary,8
4190,64.9491047120199,99.8988450042406,13503.496269602936,6.201003472038531,Highly Active,9
3492,102.27941658053352,100.0,1015.4557480404442,9.196342869131302,Seddentary,5
2824,63.91685255466581,97.89964946687402,512.7588339885899,5.240901100875193,Active,7
1373,50.23304289553368,99.50661831635159,7691.544079300339,6.075046699361006,Actve,6
4136,76.68542303615781,94.31647831061039,10307.348508697998,7.212189804665917,Sedentary,5
3193,97.14324777044601,97.3364429022488,4176.044412527342,5.156434514572759,Seddentary,7
1223,84.95437077481846,,3505.081398814225,,Highly Active,8
2262,73.89434228804812,98.14258410270132,6357.769360993495,6.506602334056443,Active,2
3224,79.37044673975657,100.0,5612.207525551549,8.202754315154815,Seddentary,4
2802,82.98198011753992,96.12444855366002,4715.755084263996,5.873100778976155,Highly Active,7
1852,77.21350941832341,99.78576498577844,11953.413132798061,5.542005444097759,Active,7
4353,70.56963970967708,97.02538172080382,1333.89142826446,9.378438210871545,Highly Active,5
1062,63.88883071666433,98.98921020275586,8002.535001139417,7.7772407489731314,Seddentary,1
2240,76.68482802954168,96.26577219003681,9465.678696041849,8.129480251923134,Actve,6
4925,73.16174353621555,98.28946997116148,16209.834917718228,7.75332852074825,Seddentary,1
3874,75.05411030561444,99.74934767319628,20315.71934335805,5.4890293676733,Actve,6
3842,90.68991685438523,99.55225929559084,4963.024406441807,5.060412528437176,Seddentary,3
,71.28543367763521,98.24167344307294,3979.6777239022667,ERROR,Highly Active,6
2484,71.87803376183244,99.64062027424474,4906.965157515182,5.6368499771919165,Highly Active,2
2633,77.84866349158722,99.28712162619847,9232.524461581026,8.300281509810866,Seddentary,2
,114.38787592976996,97.40053843261067,121.24354520988193,6.4614844524922,Active,10
4170,58.62155426936716,98.3770556623833,1339.3434364880216,7.909845725560881,Actve,10
1510,91.37814009371249,99.76528797334946,16676.424239236127,7.734877277955471,Highly_Active,6
1384,70.51509977740864,100.0,1522.171860435109,8.903531647368807,Sedentary,7
1404,74.08517720367959,99.10618294833236,1815.7792518469219,7.702184213030086,Highly_Active,4
3870,55.31753805216906,,19631.6582879355,6.81939241023987,nan,1
1517,103.2069427522227,98.80402500021987,2439.760255877251,4.551855939596621,Active,4
1475,78.33803761709234,100.0,2401.7985754634124,9.411917964985356,Highly Active,5
3000,84.88240867189803,96.70311296955005,18012.38788973166,8.09708039232351,Highly Active,1
3756,52.51762629156957,95.38166174186976,3290.9437980263783,7.1362894462566295,Actve,7
4934,65.36597263033705,99.01340493322029,4767.728210701133,6.818803686442597,Sedentary,10
2668,81.18714508722233,98.12087288931053,5753.347334194225,3.8292536792233856,Sedentary,8
2893,72.58533439702842,98.17435513303066,14189.669439960082,7.132885155553526,Highly_Active,9
3818,81.70018404704841,97.60164155560574,565.2173412060824,5.704649801208706,Actve,4
2460,106.54275031711032,96.8974682308816,2115.8398611004636,4.0401464111918965,Sedentary,10
4094,82.56919803479495,,6190.291031777798,5.773682946871753,Seddentary,8
4044,68.26882354695108,98.58169797685265,3991.7110062851148,6.861499420172482,Highly Active,10
4636,65.22958752460562,99.4318076615241,2282.833401027722,7.060217381605997,Highly_Active,7
3724,63.519810480198075,97.29140758215506,3689.1861003271897,4.732504647348501,Sedentary,1
1713,68.58539695224621,100.0,23719.896706989926,4.456872720333685,Seddentary,4
4529,69.21778710254738,98.08497810085363,148.79830423807496,6.0457483338346405,Highly_Active,5
1082,76.78372599561841,99.53390093123295,1112.7608843635376,7.3561129735801485,Highly_Active,10
2168,82.92485184781596,97.14936223397764,131.81959042979113,5.310596930644575,Seddentary,3
4156,81.53180936704175,98.2976228158099,6299.420125027994,5.833352173600484,Highly Active,2
4149,76.98167599662187,98.70439791661559,91.148997809357,6.782383546712929,Actve,8
1983,78.01748382467274,97.7902134211275,4236.158945910302,5.269282757071,Sedentary,3
2901,113.03510461917703,95.67194699089583,13722.715518969599,3.490057102829465,Seddentary,10
3048,64.16353050085982,100.0,715.8183266117857,6.966096325074561,Seddentary,8
1050,74.44720368753583,97.72663997258118,3180.830945609121,3.879941488722518,Highly_Active,6
1684,48.2208634532604,93.97712299468999,3323.682908182365,ERROR,Active,7
1716,69.25629621646556,97.05333670384888,3148.7092547143625,6.168504138712372,Highly_Active,9
4843,61.51798693915105,100.0,9099.841731607868,6.156846478980814,Active,8
2469,64.05216027092443,100.0,30.935449433316283,4.84563368122985,Seddentary,7
1448,57.213534772658555,98.5506132303112,10597.782943150127,6.002019806330243,Actve,4
1880,54.71818019135467,99.69435349107535,12786.253841417663,5.182039297071182,nan,5
1487,76.83463786481889,100.0,3952.829137154888,10.771841135205712,Highly_Active,8
2823,85.65499630013215,98.22804437800262,15272.30438490329,5.29419624561044,Highly Active,9
3081,63.427039482680115,100.0,3357.9912431696357,8.057798842759711,Sedentary,1
4419,44.5834811525252,96.41069364820882,8305.7450249289,5.652192846761176,Actve,10
4172,76.66629626545424,95.86876660800104,3446.602244168303,6.864680110041392,Active,6
4143,82.04188243297564,98.03456037491699,270.0465428457072,6.511416190873505,Seddentary,1
2574,85.10595732413277,99.47949431013507,609.7901596745488,6.251909226823539,Actve,3
,59.680978986243076,100.0,4084.394154374676,6.204856800401741,Active,10
1249,,97.80356584019778,32303.78182954544,6.87124294199145,Active,4
1673,58.35190532266772,96.34728952226175,1368.3314944749907,8.56464107737609,Sedentary,10
3756,63.910936940647844,100.0,15815.469547391293,4.803145151367296,Actve,7
3165,63.15345820177025,97.61969647904048,17627.291589029286,3.8476401093658747,Sedentary,9
1770,67.35324724993444,95.99102914896648,,5.254365117491968,Sedentary,4
4962,71.22844871289759,99.15866827305875,4337.006790494256,6.691821473359201,Seddentary,5
,76.72021738884766,100.0,4891.628245659634,6.05625912435117,Actve,1
1267,62.31714912621933,98.18654245378393,10300.12509419555,8.813016777341286,Actve,4
2984,72.90394676739344,98.15495331225928,924.5221181240356,8.629655997436434,Highly_Active,4
2077,61.397620048471175,99.51131835688318,2789.119927905958,5.818011423673875,Highly_Active,9
1235,48.671700383985694,99.87426936304581,1310.2328889193286,8.817377885040951,Active,10
1388,83.1091680594293,95.65350594739803,14749.942835051845,7.13090572105228,Seddentary,1
4037,65.05794042541075,100.0,511.8954289351105,5.406782119679224,Highly Active,3
4805,49.003625772662176,97.76150771605018,9640.070166062456,6.320380011881536,Highly Active,6
1762,83.40759345212354,,4055.4947848904835,6.210308918535438,Actve,1
2848,71.23773348589938,95.7385743499683,8777.146723940603,5.396012795632573,Actve,3
3448,81.79217089957606,97.35053159299541,15444.262148998305,5.549076365279503,Seddentary,6
1623,81.27546739766031,100.0,2905.0275115039813,7.177100916533147,Active,4
3814,58.584727452984254,,1802.3462622636648,5.900188971034228,Highly_Active,2
4374,88.95723676385288,98.91779412916001,7353.128124621887,6.075834412196219,Highly Active,2
3966,47.50940680565138,93.0576528049123,42012.95834085415,6.18918427325956,Sedentary,5
4278,69.04250739215637,96.56482367869664,9152.60008157544,6.247767455502002,Sedentary,3
2252,68.04925937928407,98.87152609758931,11114.502382535875,7.881027611149999,Sedentary,4
3900,63.350818790378874,97.14218750176529,6957.065369386925,5.260325097039446,Seddentary,2
4981,93.39093050467426,99.31217604936313,3214.0934419644445,6.845582448700139,Highly_Active,2
1577,79.5187183952783,99.59618894453185,7442.262364099225,4.230404317148155,Seddentary,6
3122,53.87807523224171,100.0,963.1793735801958,5.717441193126339,Actve,2
1434,56.048272128782415,94.3935275596645,4697.20766136898,4.538800018872659,Active,1
3150,107.31341112158029,97.26296143303256,5957.75352919754,8.926950432681618,Highly_Active,9
4493,67.84699795914796,96.46445890716514,16607.29756857156,6.700836554301586,Sedentary,1
4775,63.05926724948648,96.87118055697121,17655.58495911476,5.861270236487703,Sedentary,4
1763,,97.84055930402843,434.0550871859864,3.894688874989002,Active,3
3785,48.343379679186654,98.4901313630816,6995.4456087049475,4.490922623285215,Actve,7
3853,95.80515592516193,99.31300235968193,11140.867771963322,7.77744475676673,Actve,1
2329,63.03209146707407,96.45515290803479,5381.86365973196,7.032002016868751,Highly_Active,4
3145,82.72341162098888,97.35639238747481,703.9277981124854,4.338555889490513,Actve,6
4921,67.81655655482639,98.25204703490647,1854.409367451118,4.345500839036945,Active,9
3845,51.384549640146425,98.14127750792535,2634.5115529344685,9.2720030132724,Highly_Active,7
2358,77.67701351185593,96.86093549531692,7609.541129587322,8.532904207484671,Highly_Active,2
3906,89.21694418249355,96.76704244643798,474.7935388599123,6.943023030781518,Seddentary,9
3482,40.0,97.61221835331398,5583.647074897135,6.674079295993353,Active,9
1446,57.66388089598513,95.04361092348776,807.3611777409733,6.247938034029167,Sedentary,3
3017,93.56841301863538,,3519.0738594779955,4.613755494228158,Actve,3
2331,80.96436140058556,97.63313194557635,3880.4720918426992,7.790557415743761,Actve,2
1248,81.95998693574778,98.14928587634019,4208.289036500711,6.20676000442109,Sedentary,3
1165,,100.0,8686.136848594118,7.5954511665806015,Highly Active,6
4552,82.01776753980023,94.79285613182846,592.7803645841383,5.893673799988989,Active,9
4031,77.21203553374373,98.87939405439761,2186.1410130064946,7.044515041088788,nan,5
2358,91.74211519396403,100.0,7173.561096677766,5.779618456581322,Highly Active,1
2019,69.14838774285478,98.56950800344204,20122.72926047679,6.604272317712038,Highly Active,9
1541,74.75134161756083,96.64667692184844,6787.794327566535,7.696149234243123,Highly_Active,9
1758,,97.31733286075985,15041.007924930613,5.697134728101524,Actve,1
4177,,100.0,24183.49807659501,9.529389603865075,Highly_Active,3
4634,96.37340514958248,100.0,15073.384424029115,5.633048595003581,Active,4
3128,79.37016691671234,96.71344143249301,25080.766230488494,6.704671549595267,Highly_Active,8
3180,57.766603979097155,96.47707931971793,10505.385490037841,8.573122561716005,Highly Active,3
1796,72.0962238494475,98.81084734478338,15272.266184406379,8.67542014147691,Seddentary,6
3947,54.213200153922145,98.90958781210041,4733.363375041411,7.201000494249854,Actve,7
1137,76.28843918474226,100.0,2966.5341559027925,6.9033106038839405,Active,2
3231,69.31793288873921,97.58668029512916,57034.62639510958,6.603507686732334,Sedentary,5
4472,62.029426071600476,95.00436992071013,720.1222876994962,8.534538090228452,Actve,4
2353,48.2979487815623,97.45213192593634,22223.785297753497,7.93590661863006,Highly_Active,4
3832,63.123333352229906,97.03744028482511,3945.5776882158366,8.134400859196795,Actve,1
4579,72.29100457858307,92.57728924179861,158.46333780794708,8.951708332414036,Active,5
2875,69.41998589227352,97.4496063122894,11372.444680418219,7.186957708223834,Seddentary,7
4031,53.69769296859641,99.91744515692764,4111.637505345425,5.889548876054807,Highly Active,8
1068,75.32121096742318,99.4968718174971,11220.23044367044,7.026919976477846,Active,8
3593,60.21699237601212,97.35041124730563,320.9624560944602,6.584169070818921,Active,7
4845,88.82835082223448,97.1477309802328,25587.16552051104,6.216396439383017,Sedentary,9
3100,91.03694154111449,96.95976548046924,7782.690292341456,5.893547587109915,Sedentary,4
2473,71.14382303799268,96.91750574836485,344.30363033983554,7.321543899876031,Actve,4
1204,98.64188936115983,99.61112818741485,32.6032424686621,7.456372342830164,Active,7
3173,72.88554697031249,100.0,6309.842067775599,5.4559832443052,Highly Active,2
4818,55.49264394149672,99.50716865271198,26255.075157804746,6.973985466779875,Actve,9
1042,92.77841541128859,96.54837307068529,5196.354466690119,8.93489565584273,Highly Active,5
4823,99.21171774141419,96.36772324635783,3057.5460407246123,5.380223355852476,Actve,5
2906,89.91933628912493,100.0,19569.675858217233,8.55348613177113,Highly_Active,6
3158,63.54227005899062,98.1629860243886,28925.900682023497,,Highly_Active,4
1760,56.469550869400635,96.53202700395539,10743.067071601443,7.041979672749567,Sedentary,1
4734,69.74555831933998,98.18449611972149,8858.821739363071,3.8284858195003215,Active,5
4254,112.14609347077896,95.32274722616455,14.46084334210064,7.459689404715478,Highly Active,7
3895,57.34678019352667,95.64205503469745,2634.9060727509154,6.168795851253485,Highly Active,4
3142,87.3113266629549,96.77578942738506,18148.33903969255,3.882782220729148,Sedentary,3
2994,73.61197959207209,99.79032061020426,3213.5655562882735,5.793211245526429,Sedentary,8
4445,89.16228287134622,97.42673361956192,2851.35348905201,9.149288431269543,Sedentary,9
3194,80.46007323808281,100.0,4819.279218531871,8.457151806330554,Actve,4
4646,65.33734716648084,98.41903573738752,6042.799824709531,7.768990248181877,Actve,3
4877,61.19939255661354,100.0,3465.6872703740155,8.17678102352625,Seddentary,7
2346,70.67198836223285,99.53814392613045,,5.42784716362847,Actve,10
3490,66.48256857871867,97.45772538525405,4332.985001073009,5.929011947361653,Highly Active,8
3884,82.42935833081093,97.74315749603869,28431.883975569464,6.524137268873742,nan,8
2036,73.84887403780903,98.16358118955756,2448.9395565519317,6.50519345256934,Sedentary,5
1942,92.5256435090583,97.88302650424482,532.4796628652093,7.362931974431522,Actve,1
4565,84.48330658055403,99.52665093808399,5989.123627171702,5.375459293430879,Sedentary,9
2724,61.995305522301805,98.84603347636106,12134.70039609519,6.490622434973965,Highly_Active,6
3334,68.61667392287465,96.90495555350472,3441.6395880505593,7.440620330350804,Seddentary,9
3767,62.03233462262672,,1432.8193416244278,3.626833093439891,Highly Active,3
2137,62.045766538323754,98.41730304773543,9382.290607548422,8.085099641649558,Highly Active,10
3527,48.07080865969655,96.0667898768465,2211.4676453023894,9.567494092493718,Seddentary,5
1021,89.11874451377695,99.23878781769533,10279.753087950305,5.126953352349739,Active,10
4420,94.38480202657885,95.88916783694583,2129.730328002945,8.719500782793144,Sedentary,9
2749,60.186651043616266,,5703.8546069176255,6.8399059830458135,Highly Active,7
1682,58.6762784469584,97.8902156004942,15304.64521178429,5.171733776474867,Sedentary,3
4906,83.41391648615577,98.12676689362843,1602.521267216205,7.741617879985171,Sedentary,8
4637,62.709373790622195,96.31638854970352,12030.648344209756,9.409472871369351,Seddentary,7
3953,94.11112734731554,97.75970975520057,2159.2867690912703,5.895352642108937,Sedentary,5
2833,64.24883385285474,97.7933714555456,7565.369762250105,4.900546638863618,Highly Active,5
3367,42.92373114890231,97.97834849546317,1955.3385381642736,3.148077319184343,Actve,9
1404,73.0460703553665,100.0,851.7676863572045,6.282948949573799,Sedentary,7
1276,66.11528192825273,96.8854136942894,7634.993842063435,6.74486996457629,Highly Active,9
2999,77.20929426039005,98.43789449678904,6325.14532006656,9.221384869851118,Sedentary,7
2227,69.76631840055586,95.37878565576132,3593.1088851616114,9.290752081359201,Highly Active,5
3241,83.6481257456937,,261.6047944588639,5.505324740308519,nan,8
4752,81.34689967673255,97.3574528062714,4514.223677320939,7.711447277542508,Highly Active,6
4735,,100.0,1126.988294709596,4.7736273343827405,Active,3
4618,77.861578958888,95.4819426535068,3118.2331764318265,6.609404544292916,Highly_Active,5
1695,74.99065234650192,99.4397081109029,6176.5733630756495,6.305061713565784,Sedentary,2
2309,54.04030054216507,100.0,19618.723135376807,5.185799323370647,Actve,10
1056,80.83918097282607,100.0,5012.216673806702,6.3194939567332895,Seddentary,9
4805,85.97934416235063,99.33625194160241,1516.504546134778,7.764674318062015,Sedentary,2
4374,80.23477549941009,96.40313395114643,20460.79614645289,8.144584077032414,Actve,6
4234,71.97736653947271,95.56410357455087,183.7607295924053,6.282572592802212,Highly_Active,5
1018,83.85515867815691,94.22906834119668,7206.610561541169,6.369408913737883,Seddentary,5
4441,78.54935282721144,100.0,2130.4004142555104,3.7409607616155816,Highly Active,2
3311,85.65161619070061,99.73621119518755,9917.567915715024,6.910794327432483,Actve,2
3841,73.6863362276414,99.28206727402625,2816.1341163573975,6.10176567229998,nan,5
1112,53.58962344332073,93.23664271069032,3919.4547367412374,6.36443136735724,Highly_Active,1
4559,72.31848869777689,99.25817651332687,10300.425868924252,5.777895466089527,Active,3
4398,60.770006642349,98.40054043054552,15967.037820935924,5.07664633284342,Highly_Active,3
1541,68.04558240036314,98.66024269575837,1410.9882495432942,5.189905634359421,Highly Active,2
3694,76.29798661620232,97.16317564607344,2459.7465800092446,5.484973155110519,Seddentary,8
1578,89.8508566618164,98.32747586264627,30.339087918299423,4.509865250433284,Seddentary,7
2088,84.99009621158899,95.90537922837078,13593.435402302002,6.937139880042375,Active,4
4363,78.13226034908142,98.15409048095574,20579.202832712523,7.340694979208899,Active,6
1024,93.72186734658479,95.45116644521146,2294.1412964833635,6.293374814742427,Sedentary,4
2572,75.71061651022967,,3397.8686723079322,6.765079459487196,Highly_Active,
3048,78.03575252981885,99.69304306768491,3922.0292936540955,6.155748281582801,Highly Active,6
3958,69.31294957328129,99.45171786661942,3690.4858468052203,8.213477723777658,Actve,7
2572,58.95847236972649,94.98403500453955,3493.14805964567,6.581081618421195,Highly_Active,9
1140,83.35384524762551,98.1784667022045,4522.170459991801,6.916492489949153,Sedentary,10
2767,51.47854922791746,99.44741708210323,1168.861040927171,7.705380040151182,Sedentary,1
1647,61.03121188439441,99.52765030801913,415.8725284397007,6.464198492082504,Sedentary,8
4972,77.66274930365591,100.0,8999.482306076085,8.589679994412581,Seddentary,9
3235,62.2651372812268,96.07354895813152,13121.393868109064,5.503010174128593,Seddentary,5
4199,75.26683110533871,97.3912623676271,11632.224443624636,9.089080979962741,Highly_Active,6
1200,77.21061553919802,98.86684430830948,6896.231885966739,6.204881945693912,Seddentary,3
2455,66.5957495074173,98.33712656199032,24273.881917891154,5.521072209623983,Highly_Active,3
1256,75.82746777698351,99.7118188276104,10.810126436787279,4.146817314379263,Highly_Active,8
4747,75.62687052939003,94.29836033666851,2694.927458003242,7.807298389158422,Highly_Active,4
,57.891241005816454,97.34400099685459,2597.6092179912002,5.951778501029198,Seddentary,2
3241,83.19842228106641,97.35891413222485,3011.9591918174497,6.715358655886151,Actve,8
3750,44.537127822378146,99.56556896048995,11265.70153454385,6.8918729710754505,Highly_Active,2
4175,103.17646047991254,100.0,3031.615951741026,5.76847027473639,Seddentary,3
4606,83.01120615873475,98.64905198624876,5241.856288617522,8.110098353452472,Actve,8
4336,90.31740831804588,100.0,6662.334709924417,7.182317814591689,Highly Active,10
1801,84.92549605573294,97.8723726642819,13067.640235036617,5.22248325464569,Highly_Active,10
1941,74.35794063017157,96.76990448343005,6697.26620604862,4.483792646881749,Sedentary,4
4455,,100.0,3361.016897633946,7.67186867372663,Active,8
4331,74.63140564919202,97.65841739859896,8306.189271843008,6.138380845843199,Sedentary,7
1413,87.54175729784214,96.51385573680034,5072.978989001648,7.5468577308975515,Highly_Active,2
3014,62.66010740716908,100.0,5261.40193529906,6.125560623811743,Actve,10
2381,,96.56229069612505,2857.383502459198,6.818219987967029,Seddentary,9
2098,47.847117669540495,99.10510248148118,11.261681560762804,7.708130701040803,Actve,7
4426,,100.0,3078.7324555176046,4.248181408895498,Highly_Active,5
,62.11999059827002,98.00659624092515,2523.9568029719185,9.029148527529811,Highly_Active,1
4842,100.20524930802362,100.0,740.1610389959193,7.063444428800296,Active,7
1909,54.93839502261298,98.83630850972183,1550.0817510438155,3.433957583073448,Highly_Active,2
1187,80.97830027237356,94.93359772636948,27702.83326378199,ERROR,Sedentary,3
4756,98.91708922106258,99.89917482372881,2297.749069828989,7.98299931555899,Sedentary,6
3015,,100.0,5110.973638425646,ERROR,Highly_Active,2
2313,97.82175235753915,99.03406123017776,5579.18003952617,8.59364680465823,Highly_Active,9
